schema_version,record_type,event_id,trace_id,run_id,occurred_at,generated_at_utc,domain,event_type,service.name,service.environment,service.instance_id,client.ip,client.user_agent,client.device_id,request.method,request.path,request.request_bytes,response.status_code,response.latency_ms,response.response_bytes,data.transaction_id,data.customer_id,data.account_id,data.channel,data.currency,data.risk_score,data.auth_method,data.login_result,data.amount,data.merchant_id,data.merchant_category,data.authorization_result,data.destination_bank,data.destination_account_token,data.transfer_result,data.balance
1.0,application_log,58e833c0-8df2-448d-818d-688c88926b9a,3036fc540944406caf2ff1d0fc62b539,local-2482330003,2026-08-18T15:36:23.668+09:00,2026-08-18T06:36:23.668+00:00,finance,card_payment,finance-api,simulation,sim-13,38.238.119.129,Mozilla/5.0 Chrome/151.0 Windows/10,c35ad10dbe284d00,POST,/api/cards/payments,4365,202.0,138,7959,txn_c9955b7ad45143a7b9,cus_399815,acc_45703179,mobile,KRW,7.25,,,1152000.0,mrc_67436,restaurant,approved,,,,
1.0,application_log,62203d02-a54e-46ac-a428-5028564a1eb1,69a7347d6a834c13b5b893da124bd51d,local-2482330003,2026-08-18T15:36:23.695+09:00,2026-08-18T06:36:23.695+00:00,finance,balance_inquiry,finance-api,simulation,sim-11,144.132.127.235,Mozilla/5.0 Chrome/151.0 Windows/10,7600e918d7a64fde,GET,/api/accounts/balance,710,200.0,135,7717,txn_b5f399b21c3e484f9f,cus_384762,acc_30878725,open_api,KRW,10.17,,,1243000.0,,,,,,,27022000.0
1.0,application_log,6b720b73-95a7-45e1-babd-1e7b6da0e4dd,ce3fa7ee10f54d788cae6b791c37cf56,local-2482330003,2026-08-18T15:36:23.797+09:00,2026-08-18T06:36:23.797+00:00,finance,card_payment,finance-api,simulation,sim-22,170.35.173.207,Mozilla/5.0 Chrome/151.0 Windows/10,92ee6c364b214930,POST,/api/cards/payments,2106,200.0,95,10923,txn_a3149b992e5942a797,cus_946702,acc_75178725,mobile,KRW,10.21,,,135000.0,mrc_71575,travel,approved,,,,
1.0,application_log,31cb9934-f0af-4e8d-9ea3-69ec2b15dbdf,795601f9cf6c47bc940d0581b82a9715,local-2482330003,2026-08-18T15:36:23.813+09:00,2026-08-18T06:36:23.813+00:00,finance,card_payment,finance-api,simulation,sim-22,199.105.242.8,Mozilla/5.0 Chrome/151.0 Android/15,8021c304d041493a,POST,/api/cards/payments,292,201.0,231,2027,txn_510baa89de4948fa94,cus_737415,acc_80612274,web,KRW,26.6,,,984000.0,mrc_11501,shopping,approved,,,,
1.0,application_log,b2c0d1ed-0c0f-48c3-8670-6522e1df42d8,5ea73fe38c51490c841bb57295531912,local-2482330003,2026-08-18T15:36:23.876+09:00,2026-08-18T06:36:23.876+00:00,finance,balance_inquiry,finance-api,simulation,sim-06,146.213.102.107,WhitelabelApp/4.8.1 iOS,d8a9630704364975,GET,/api/accounts/balance,458,200.0,87,5786,txn_263964e54a874a8ca3,cus_590782,acc_33932181,open_api,KRW,7.5,,,747000.0,,,,,,,7022000.0
1.0,application_log,f2fceb3a-3a95-4dac-89ef-30398cb18af7,a7a75a431793477f9a62804ad65dd333,local-2482330003,2026-08-18T15:36:23.960+09:00,2026-08-18T06:36:23.960+00:00,finance,balance_inquiry,finance-api,simulation,sim-01,124.242.43.246,Mozilla/5.0 Chrome/151.0 Android/15,e505755f46fd4e47,GET,/api/accounts/balance,785,200.0,76,16502,txn_32055de6834d4a558e,cus_360915,acc_22827032,mobile,KRW,20.47,,,144000.0,,,,,,,27179000.0
1.0,application_log,8375846a-921e-41b2-a922-edfc757ae441,9be26740804a421291f96c66659e9d8e,local-2482330003,2026-08-18T15:36:24.044+09:00,2026-08-18T06:36:24.044+00:00,finance,balance_inquiry,finance-api,simulation,sim-10,158.223.18.160,WhitelabelApp/4.8.1 Android,275f18dfad314f52,GET,/api/accounts/balance,128,200.0,39,17657,txn_f70590a8a01c4d52bc,cus_567656,acc_83650427,web,KRW,8.8,,,48000.0,,,,,,,37240000.0
1.0,application_log,2ccc8d1d-3d05-4f30-81b9-45d09d95226c,0fa916426d784516ac9629f6cef223fa,local-2482330003,2026-08-18T15:36:24.049+09:00,2026-08-18T06:36:24.049+00:00,finance,balance_inquiry,finance-api,simulation,sim-02,152.202.140.106,WhitelabelApp/4.8.1 iOS,d49bb28d7a644fe4,GET,/api/accounts/balance,234,200.0,55,13879,txn_bc4eeac222ba4a5ab8,cus_163224,acc_62552578,atm,KRW,10.35,,,1371000.0,,,,,,,44398000.0
1.0,application_log,6bd42db0-722a-434f-b5bd-7c0c904caeee,589d272aa4144cf38ffac45fb75f483b,local-2482330003,2026-08-18T15:36:24.074+09:00,2026-08-18T06:36:24.074+00:00,finance,balance_inquiry,finance-api,simulation,sim-24,7.40.56.208,WhitelabelApp/4.8.1 Android,fd3a6028d33b454b,GET,/api/accounts/balance,434,200.0,182,9867,txn_f109ab78f1a4481393,cus_956622,acc_94066344,web,KRW,13.41,,,1050000.0,,,,,,,31545000.0
1.0,application_log,de1e36d0-87dd-447c-8a6f-02d1dc9b93b1,3e7e5fe0afe04f5a919bc5a9a43d48b1,local-2482330003,2026-08-18T15:36:24.079+09:00,2026-08-18T06:36:24.079+00:00,finance,balance_inquiry,finance-api,simulation,sim-01,213.154.171.64,WhitelabelApp/4.8.1 Android,761d90a4b8e84a09,GET,/api/accounts/balance,70,200.0,64,8842,txn_29d32313ed4a465286,cus_370459,acc_92106373,mobile,KRW,9.47,,,864000.0,,,,,,,32623000.0
1.0,application_log,ffa4df09-0119-42db-93fe-ab97259b4bfa,e78d7bbe789f489b905a96fef380ae51,local-2482330003,2026-08-18T15:36:24.082+09:00,2026-08-18T06:36:24.082+00:00,finance,deposit,finance-api,simulation,sim-02,41.112.14.24,Mozilla/5.0 Safari/605.1 iPhone,3bac47a5d66e4f37,POST,/api/deposits,871,200.0,288,11038,txn_ff3c77054a844dc592,cus_604960,acc_39159584,open_api,KRW,14.08,,,360000.0,,,,,,,
1.0,application_log,814c7989-1040-4fbe-bef2-f1358636309f,2f7a990968b14fc186519b05f845573d,local-2482330003,2026-08-18T15:36:24.125+09:00,2026-08-18T06:36:24.125+00:00,finance,transfer,finance-api,simulation,sim-20,134.226.58.245,Mozilla/5.0 Chrome/151.0 Android/15,ae7c08db4c1e4afb,POST,/api/transfers,2101,200.0,261,16005,txn_eb907a33f3c14bbea1,cus_151843,acc_28251816,atm,KRW,4.76,,,996000.0,,,,BANK-B,dc1f92c9d7c945,completed,
1.0,application_log,2f538749-ea28-405f-baaf-4c7789e9a024,115e3746381d44449d504eb50b09e088,local-2482330003,2026-08-18T15:36:24.176+09:00,2026-08-18T06:36:24.176+00:00,finance,card_payment,finance-api,simulation,sim-13,191.220.114.237,WhitelabelApp/4.8.1 iOS,b4537051e1eb47a2,POST,/api/cards/payments,2875,202.0,311,10094,txn_478c94b8756d424fb1,cus_298533,acc_72826019,open_api,KRW,12.54,,,266000.0,mrc_97228,restaurant,approved,,,,
1.0,application_log,49637ef7-bd16-4bc6-b074-a2da7c53c738,8a3948a513334cab8e23a307d939b057,local-2482330003,2026-08-18T15:36:24.270+09:00,2026-08-18T06:36:24.270+00:00,finance,card_payment,finance-api,simulation,sim-10,206.222.145.82,Mozilla/5.0 Safari/605.1 iPhone,71ca1afa65ba4919,POST,/api/cards/payments,4298,202.0,204,13921,txn_31b7318f87d144c9ae,cus_690963,acc_20425832,mobile,KRW,5.42,,,1126000.0,mrc_36420,shopping,approved,,,,
1.0,application_log,2679a722-2473-47d0-ab14-fc15ddb498b0,33bcabc769dc49bdae854cf58a6541ec,local-2482330003,2026-08-18T15:36:24.275+09:00,2026-08-18T06:36:24.275+00:00,finance,transfer,finance-api,simulation,sim-16,182.157.209.73,WhitelabelApp/4.8.1 iOS,a5d8889fec384248,POST,/api/transfers,1339,202.0,326,17504,txn_c6823023d964412f85,cus_527981,acc_49996729,open_api,KRW,14.97,,,120000.0,,,,BANK-B,47f276b8eb4942,completed,
1.0,application_log,5f96759f-cfe5-4ca4-b07b-8b0ae2d6e7e9,ec60ecf7fb6c4b0fbb92dd6223f34fdb,local-2482330003,2026-08-18T15:36:24.287+09:00,2026-08-18T06:36:24.287+00:00,finance,balance_inquiry,finance-api,simulation,sim-01,79.182.56.66,Mozilla/5.0 Chrome/151.0 Windows/10,1c6e76d4a8e74de0,GET,/api/accounts/balance,356,200.0,116,14252,txn_0d524c66489a4f9792,cus_930419,acc_47715057,open_api,KRW,6.16,,,-500000.0,,,,,,,27027000.0
1.0,application_log,e461fd17-b4cb-4550-9f99-29914ff35487,f68dae88561043f186286803792edab4,local-2482330003,2026-08-18T15:36:24.391+09:00,2026-08-18T06:36:24.391+00:00,finance,deposit,finance-api,simulation,sim-12,96.143.241.109,Mozilla/5.0 Safari/605.1 iPhone,0f284d6286af469d,POST,/api/deposits,3885,201.0,44,16441,txn_1ac730259ec04cf5a2,cus_339629,acc_23074711,atm,KRW,25.13,,,1376000.0,,,,,,,
1.0,application_log,0a6f61a1-8f36-438a-ae18-fd95937eb31d,92d46fad8f274031a82cc4b6323c4d5f,local-2482330003,2026-08-18T15:36:24.427+09:00,2026-08-18T06:36:24.427+00:00,finance,transfer,finance-api,simulation,sim-20,4.18.180.63,WhitelabelApp/4.8.1 iOS,1e2eff89257a4552,POST,/api/transfers,4489,200.0,135,8663,txn_9cd2ad1a80994c7da3,cus_731704,acc_84566781,mobile,KRW,29.29,,,1197000.0,,,,BANK-B,ce1cebb8a17a47,completed,
1.0,application_log,7c9a9728-717e-4232-9c9d-f7b0ca276949,34b076d5e9c644c0904d2b9fcfc6eefd,local-2482330003,2026-08-18T15:36:24.534+09:00,2026-08-18T06:36:24.534+00:00,finance,balance_inquiry,finance-api,simulation,sim-06,214.98.23.211,WhitelabelApp/4.8.1 Android,ccea7e9023af4ffa,GET,/api/accounts/balance,82,404.0,94,6508,txn_9fc1d84dd5c84a67b1,cus_510646,acc_79753315,web,KRW,10.69,,,214000.0,,,,,,,44326000.0
1.0,application_log,18d0ba2e-ff45-4def-b955-e9d69add0ba6,ed90380bbca945bdb07740a04907f194,local-2482330003,2026-08-18T15:36:24.647+09:00,2026-08-18T06:36:24.647+00:00,finance,balance_inquiry,finance-api,simulation,sim-07,208.45.204.176,Mozilla/5.0 Safari/605.1 iPhone,5f2f2276c8a444c5,GET,/api/accounts/balance,412,200.0,77,16500,txn_4d6970fad5c84e2cbf,cus_416238,acc_23861521,open_api,KRW,12.09,,,205000.0,,,,,,,41579000.0
1.0,application_log,a59f5b8d-9dd6-4ea6-a2b7-32c18c8ae3e8,ae6466ccab474a338de4f3c2898fa21a,local-2482330003,2026-08-18T15:36:24.818+09:00,2026-08-18T06:36:24.818+00:00,finance,transfer,finance-api,simulation,sim-16,204.11.67.38,WhitelabelApp/4.8.1 Android,a4ae513b2f3a49cc,POST,/api/transfers,1700,200.0,288,15947,txn_3b4686b34d87401fa8,cus_262499,acc_72771832,web,KRW,18.96,,,700000.0,,,,BANK-D,aed66202620e4a,completed,
1.0,application_log,0f6d8512-fe24-45d1-bfc0-7ebe9cd922b4,7c4d54befaa940e2989b49ad2facdd2e,local-2482330003,2026-08-18T15:36:24.898+09:00,2026-08-18T06:36:24.898+00:00,finance,balance_inquiry,finance-api,simulation,sim-20,205.175.19.229,WhitelabelApp/4.8.1 Android,41425c7f0c454134,GET,/api/accounts/balance,421,200.0,178,17245,txn_cc3f5cb59b2a456a8b,cus_647982,acc_69371240,atm,KRW,4.85,,,1197000.0,,,,,,,17909000.0
1.0,application_log,07cebf57-e5ce-4e11-83a8-97d536be1e64,989d0b106bbf41ddb488c405d48b13e0,local-2482330003,2026-08-18T15:36:25.000+09:00,2026-08-18T06:36:25.000+00:00,finance,balance_inquiry,finance-api,simulation,sim-06,206.191.231.216,Mozilla/5.0 Safari/605.1 iPhone,407803848b9a4918,GET,/api/accounts/balance,783,200.0,118,1370,txn_57f1bd001d6d4d1387,cus_381222,acc_23032003,open_api,KRW,4.62,,,347000.0,,,,,,,13179000.0
1.0,application_log,e98824c7-c0ab-46eb-a201-d6b1fcd18e07,f4859d61a98d4c88b38f558bac051bf2,local-2482330003,2026-08-18T15:36:25.037+09:00,2026-08-18T06:36:25.037+00:00,finance,transfer,finance-api,simulation,sim-22,86.219.22.36,Mozilla/5.0 Chrome/151.0 Windows/10,df22a3aa749b4603,POST,/api/transfers,3896,202.0,258,17806,txn_0debdf9a894e47f587,cus_249192,acc_32513743,web,KRW,13.48,,,116000.0,,,,BANK-A,de01f27026f946,completed,
1.0,application_log,c2e6e7da-f89a-4c54-9325-9142ac39d7c3,5e87f0588e45445aba1bfb45cafeb0d6,local-2482330003,2026-08-18T15:36:25.061+09:00,2026-08-18T06:36:25.061+00:00,finance,balance_inquiry,finance-api,simulation,sim-11,188.43.100.95,WhitelabelApp/4.8.1 Android,6b596e78e07247ad,GET,/api/accounts/balance,541,200.0,[120],865,txn_32b467fd24f84a0485,cus_535605,acc_51134270,open_api,KRW,10.36,,,1477000.0,,,,,,,25340000.0
1.0,application_log,6c03a3ee-d08e-46b0-bdfe-e0ab503e11a5,f99630c7c9cb46c39baf62b64ee45f61,local-2482330003,2026-08-18T15:36:25.107+09:00,2026-08-18T06:36:25.107+00:00,finance,balance_inquiry,finance-api,simulation,sim-24,74.58.85.114,Mozilla/5.0 Chrome/151.0 Android/15,9340ed96da7145cd,GET,/api/accounts/balance,437,200.0,89,12201,txn_58e04edfab1948c586,cus_882362,acc_78084969,atm,KRW,1.92,,,-500000.0,,,,,,,21971000.0
1.0,application_log,1f4d421d-52fe-45aa-9417-6ab532793d8c,a6548f85cc8342bab849853bf2c5061c,local-2482330003,2026-08-18T15:36:25.193+09:00,2026-08-18T06:36:25.193+00:00,finance,transfer,finance-api,simulation,sim-15,59.140.8.119,WhitelabelApp/4.8.1 Android,4176b628930449ff,POST,/api/transfers,3475,202.0,683,10371,txn_46bab30b031846e781,cus_791895,acc_12603271,atm,KRW,17.49,,,1376000.0,,,,BANK-A,0670803cb75b44,completed,
1.0,application_log,fa831b22-2548-4f3f-8caa-d3a143cc8f1d,8f5bbb1a6a0444e4ac68223eb593629d,local-2482330003,2026-08-18T15:36:25.200+09:00,2026-08-18T06:36:25.200+00:00,finance,balance_inquiry,finance-api,simulation,sim-24,168.189.219.131,Mozilla/5.0 Safari/605.1 iPhone,71924988cf4d44b7,GET,/api/accounts/balance,719,200.0,137,13388,txn_009a0432db114b2eb7,cus_457473,acc_48050317,open_api,KRW,4.49,,,69000.0,,,,,,,43507000.0
1.0,application_log,0cbd1d2c-0a5f-437c-98f1-f8a4b51a9411,3772edc8aef640fe945525e62bdf4122,local-2482330003,2026-08-18T15:36:25.219+09:00,2026-08-18T06:36:25.219+00:00,finance,card_payment,finance-api,simulation,sim-04,59.48.39.242,Mozilla/5.0 Chrome/151.0 Android/15,2db58d428b4a48e6,POST,/api/cards/payments,4441,201.0,83,6085,txn_d41004c894b8499985,cus_894353,acc_65985649,web,KRW,13.38,,,710000.0,mrc_63728,transport,approved,,,,
1.0,application_log,8d382908-59a2-4640-b333-7ae256f214a4,363bbed2fe2b46a8a2a66b2b5bd9ea82,local-2482330003,2026-08-18T15:36:25.245+09:00,2026-08-18T06:36:25.245+00:00,finance,balance_inquiry,finance-api,simulation,sim-18,157.136.55.156,WhitelabelApp/4.8.1 iOS,0440d416baac4bca,GET,/api/accounts/balance,131,200.0,57,14508,txn_87ea4f24045d496b9e,cus_548877,acc_34041612,open_api,KRW,15.76,,,100000.0,,,,,,,47895000.0
1.0,application_log,b2b5c217-b8ad-425c-b54e-9b2dd7467e39,4c716f765d77473f9024b28688026d85,local-2482330003,2026-08-18T15:36:25.252+09:00,2026-08-18T06:36:25.252+00:00,finance,balance_inquiry,finance-api,simulation,sim-14,132.115.248.215,Mozilla/5.0 Chrome/151.0 Windows/10,adff853aabf14b03,GET,/api/accounts/balance,317,200.0,87,17895,txn_a9631a472c164a1797,cus_512779,acc_78331560,mobile,KRW,26.03,,,1177000.0,,,,,,,9094000.0
1.0,application_log,7ef2a65f-b910-4de5-9222-d5ea51687fcb,268c96431d3946269f9cd6aaac31246d,local-2482330003,2026-08-18T15:36:25.258+09:00,2026-08-18T06:36:25.258+00:00,finance,account_login,finance-api,simulation,sim-08,193.206.223.116,Mozilla/5.0 Chrome/151.0 Windows/10,1b73800a24a042c3,POST,/api/auth/login,2345,200.0,174,6577,txn_a6d2ea1abe1b45b688,cus_723009,acc_18071226,mobile,KRW,6.14,certificate,success,,,,,,,,
1.0,application_log,4908ae60-ef75-47d6-a9fa-3a92334771d2,dfb281330eb543dabf53ac2e2917fc2d,local-2482330003,2026-08-18T15:36:25.305+09:00,2026-08-18T06:36:25.305+00:00,finance,withdrawal,finance-api,simulation,sim-06,50.203.113.224,WhitelabelApp/4.8.1 Android,5ce677df51f941ac,POST,/api/withdrawals,4666,200.0,178,984,txn_daf275547df14e9180,cus_768463,acc_41975591,atm,KRW,12.88,,,844000.0,,,,,,,
1.0,application_log,a6cb6459-4ea9-45db-b13b-ff8a913b5bc7,052a0faf854b4a76ae167e7e24f7c104,local-2482330003,2026-08-18T15:36:25.326+09:00,2026-08-18T06:36:25.326+00:00,finance,balance_inquiry,finance-api,simulation,sim-02,147.128.150.22,WhitelabelApp/4.8.1 Android,f87de44ab61d4caf,GET,/api/accounts/balance,326,200.0,86,14637,txn_cd08fbd35ba44a7cac,cus_370416,acc_80154511,atm,KRW,9.23,,,279000.0,,,,,,,18521000.0
1.0,application_log,aefc60a6-40bd-4a5a-ba5e-bc5a47640975,40f46ac6caaf4e60b229f27b3bb49874,local-2482330003,2026-08-18T15:36:25.375+09:00,2026-08-18T06:36:25.375+00:00,finance,deposit,finance-api,simulation,sim-07,173.77.117.150,Mozilla/5.0 Chrome/151.0 Windows/10,701f9e781c994522,POST,/api/deposits,2343,201.0,184,708,txn_f8554dd6e1e8496da9,cus_542735,acc_87472557,mobile,KRW,24.41,,,1323000.0,,,,,,,
1.0,application_log,f03b7dc4-db36-4ba9-86e2-a370c04783f1,d843fd5de1d4478ebfed2177dc502908,local-2482330003,2026-08-18T15:36:25.378+09:00,2026-08-18T06:36:25.378+00:00,finance,card_payment,finance-api,simulation,sim-11,196.122.237.178,WhitelabelApp/4.8.1 Android,045fdd84eb0e4589,POST,/api/cards/payments,127,201.0,393,15908,txn_038e270882dd4943bf,cus_394835,acc_53254651,web,KRW,7.67,,,577000.0,mrc_32392,grocery,approved,,,,
1.0,application_log,33524533-dd6d-479a-90f6-6b1e65b06a16,2c705028638045a78d78a313c16d1e95,local-2482330003,2026-08-18T15:36:25.470+09:00,2026-08-18T06:36:25.470+00:00,finance,account_login,finance-api,simulation,sim-23,211.184.167.178,Mozilla/5.0 Safari/605.1 iPhone,9ef2c4c8c3a74779,POST,/api/auth/login,3202,200.0,175,13037,txn_b55b98b6262c4d7fa9,cus_201736,acc_52078515,atm,KRW,16.98,password,success,,,,,,,,
1.0,application_log,179a2318-9850-4f52-ac31-124a6311d6a1,ba24f1b630704d62a5e62860446f2f37,local-2482330003,2026-08-18T15:36:25.612+09:00,2026-08-18T06:36:25.612+00:00,finance,card_payment,finance-api,simulation,sim-15,83.67.239.229,WhitelabelApp/4.8.1 Android,28a6f2ae3be244e6,POST,/api/cards/payments,2691,200.0,180,13620,txn_947ce75b844143cfa7,cus_398519,acc_28084745,web,KRW,23.97,,,1213000.0,mrc_56505,subscription,approved,,,,
1.0,application_log,10bfeae8-a79c-42cb-8f51-fd942035f341,6e2ecc09a4a5424db6bd49e9843b13a5,local-2482330003,2026-08-18T15:36:25.773+09:00,2026-08-18T06:36:25.773+00:00,finance,balance_inquiry,finance-api,simulation,sim-15,201.173.102.183,WhitelabelApp/4.8.1 iOS,86646a8055864f52,GET,/api/accounts/balance,595,200.0,69,11518,txn_57914c8fa7e74d7782,cus_237581,acc_70711844,atm,KRW,2.85,,,1411000.0,,,,,,,3464000.0
1.0,application_log,43f07086-aba7-412d-8999-9d229e7b490c,495897302fe046318f069642d789cd36,local-2482330003,2026-08-18T15:36:25.805+09:00,2026-08-18T06:36:25.805+00:00,finance,account_login,finance-api,simulation,sim-03,87.31.48.42,Mozilla/5.0 Chrome/151.0 Android/15,8f9fb22550ef4490,POST,/api/auth/login,4162,201.0,117,14506,txn_141af6e8473047bb84,cus_863145,acc_68830733,open_api,KRW,4.08,biometric,success,,,,,,,,
1.0,application_log,840a2523-73f5-45ee-bb13-42299ba0feb3,690bb93729cb4b068365af2dfc326aa8,local-2482330003,2026-08-18T15:36:25.817+09:00,2026-08-18T06:36:25.817+00:00,finance,account_login,finance-api,simulation,sim-21,44.165.8.243,Mozilla/5.0 Chrome/151.0 Android/15,88ef9c6d1dbe44a7,POST,/api/auth/login,3880,200.0,114,1686,txn_da98dcefb7ff40488c,cus_534718,acc_53284510,open_api,KRW,27.1,certificate,success,,,,,,,,
1.0,application_log,c4288c6c-ee92-4fc4-8664-4ef679044958,9c56fb95706843dd89520e901324b16f,local-2482330003,2026-08-18T15:36:25.851+09:00,2026-08-18T06:36:25.851+00:00,finance,deposit,finance-api,simulation,sim-02,142.38.30.33,Mozilla/5.0 Chrome/151.0 Android/15,e9281ab7eb034b90,POST,/api/deposits,1749,204.0,60,17885,txn_5e7cf760b01a415792,cus_264658,acc_82505974,atm,KRW,12.75,,,818000.0,,,,,,,
1.0,application_log,d9042616-e7b6-40e7-9e22-7b345d88c224,e38a852d9e9141f58de8b33b108ebfe8,local-2482330003,2026-08-18T15:36:25.933+09:00,2026-08-18T06:36:25.933+00:00,finance,withdrawal,finance-api,simulation,sim-17,213.245.51.117,Mozilla/5.0 Chrome/151.0 Android/15,7a391b0d579b42f1,POST,/api/withdrawals,305,200.0,344,15449,txn_61f887a0e8ec4e8c8e,cus_924053,acc_71678040,mobile,KRW,11.65,,,298000.0,,,,,,,
1.0,application_log,dbe9f39a-4dd0-44db-980f-dd24239b0a9c,c8916cf58efb490282d96986174959fa,local-2482330003,2026-08-18T15:36:25.966+09:00,2026-08-18T06:36:25.966+00:00,finance,balance_inquiry,finance-api,simulation,sim-08,202.49.28.143,WhitelabelApp/4.8.1 iOS,f55e15d07e9b4b22,GET,/api/accounts/balance,379,200.0,197,15514,txn_455d794e321341b299,cus_123421,acc_89719846,web,KRW,4.01,,,458000.0,,,,,,,32698000.0
1.0,application_log,91a115cb-9cf3-4f1d-a1c1-5cee5934cd92,626b7d893e5e4ab2938c1d1b809d2f87,local-2482330003,2026-08-18T15:36:25.978+09:00,2026-08-18T06:36:25.978+00:00,finance,card_payment,finance-api,simulation,sim-18,71.204.60.109,WhitelabelApp/4.8.1 Android,51efd315be95469a,POST,/api/cards/payments,1046,200.0,193,13784,txn_fbf390c9fabb42a0a5,cus_273955,acc_65902945,atm,KRW,18.49,,,1259000.0,mrc_90164,subscription,approved,,,,
1.0,application_log,d3c63297-d89e-4a24-a26c-c890c745d364,4b31420500ae41c4ad46ef74cdad403a,local-2482330003,2026-08-18T15:36:25.991+09:00,2026-08-18T06:36:25.991+00:00,finance,transfer,finance-api,simulation,sim-07,158.18.102.206,Mozilla/5.0 Safari/605.1 iPhone,bf043db8452e4b24,POST,/api/transfers,346,201.0,163,3520,txn_dca989fff46f4b098c,cus_654938,acc_37312386,mobile,KRW,19.9,,,781000.0,,,,BANK-C,997fffcc47c548,completed,
1.0,application_log,d75ccc4e-0723-49ff-b7a8-1665cb637a61,a774f24db9f14b06a198f41b9ddce238,local-2482330003,2026-08-18T15:36:26.007+09:00,2026-08-18T06:36:26.007+00:00,finance,card_payment,finance-api,simulation,sim-14,189.153.189.178,WhitelabelApp/4.8.1 iOS,99c83ee2e01e4a47,POST,/api/cards/payments,3860,200.0,323,14075,txn_6d77e2b8aafc4704b0,cus_351981,acc_78785339,mobile,KRW,11.72,,,320000.0,mrc_57330,grocery,approved,,,,
1.0,application_log,f7a94b5c-8bd7-44ae-98cd-3afd737c107b,fd9623a9b2eb426ba985012a34da7475,local-2482330003,2026-08-18T15:36:26.010+09:00,2026-08-18T06:36:26.010+00:00,finance,balance_inquiry,finance-api,simulation,sim-12,162.201.30.126,Mozilla/5.0 Chrome/151.0 Android/15,d6c5b82493154bb7,GET,/api/accounts/balance,25,200.0,50,14682,txn_ee025b1d003b476094,cus_752499,acc_40447753,atm,KRW,17.48,,,501000.0,,,,,,,748000.0
1.0,application_log,19b17c03-621e-4a0f-903f-e9b963df518a,f8c48b2ec5124c03a16c3e93b0f5da3d,local-2482330003,2026-08-18T15:36:26.033+09:00,2026-08-18T06:36:26.033+00:00,finance,balance_inquiry,finance-api,simulation,sim-22,104.186.250.204,Mozilla/5.0 Safari/605.1 iPhone,6bff8ec49a704e5d,GET,/api/accounts/balance,281,200.0,40,9847,,cus_253001,acc_20555165,web,KRW,36.62,,,295000.0,,,,,,,5705000.0
1.0,application_log,001a5f4b-2af9-4605-a8ad-715334e8c97c,1558ff7802964b27b67003891e93fadc,local-2482330003,2026-08-18T15:36:26.038+09:00,2026-08-18T06:36:26.038+00:00,finance,deposit,finance-api,simulation,sim-11,94.132.27.212,Mozilla/5.0 Chrome/151.0 Android/15,f79cc1c81e2d4eee,POST,/api/deposits,1913,200.0,337,11528,txn_6c4a8e1a384642aeae,cus_883680,acc_23317880,web,KRW,24.49,,,1259000.0,,,,,,,
1.0,application_log,6086104e-b2e3-4685-98f2-7473105d3929,43df9596d0114af6a31b84e27b30d38a,local-2482330003,2026-08-18T15:36:26.043+09:00,2026-08-18T06:36:26.043+00:00,finance,balance_inquiry,finance-api,simulation,sim-03,153.138.202.159,Mozilla/5.0 Chrome/151.0 Android/15,b178c96034e04248,GET,/api/accounts/balance,19,200.0,116,4707,txn_78ff241b10364054a7,cus_352448,acc_59490404,open_api,KRW,6.49,,,1452000.0,,,,,,,47468000.0
1.0,application_log,8c2f00d6-2006-40a9-8557-f8aba6beacd7,e5bb0a6d5f904323ba04c3826febdcc8,local-2482330003,2026-08-18T15:36:26.091+09:00,2026-08-18T06:36:26.091+00:00,finance,card_payment,finance-api,simulation,sim-15,134.206.43.153,WhitelabelApp/4.8.1 iOS,b8ff1db16dce4acf,POST,/api/cards/payments,827,201.0,132,14517,txn_b6284962bdeb4aa49b,cus_118195,acc_99874180,mobile,KRW,6.94,,,504000.0,mrc_92236,transport,approved,,,,
1.0,application_log,2f0a1b86-66e0-4ff4-98ae-0090b4ccc4dd,ecf36b8d01f1402c8ea4bebaa54b73c5,local-2482330003,2026-08-18T15:36:26.123+09:00,2026-08-18T06:36:26.123+00:00,finance,withdrawal,finance-api,simulation,sim-13,217.80.221.123,Mozilla/5.0 Chrome/151.0 Android/15,df413c931e3441da,POST,/api/withdrawals,1019,202.0,194,7420,txn_2359a8d6c1d64e1381,cus_734887,acc_19696045,open_api,KRW,5.03,,,485000.0,,,,,,,
1.0,application_log,c6b0945b-5df7-4360-bf1c-f02e17c12002,3425465c1e3a4e3ab8eed1c72d624f9a,local-2482330003,2026-08-18T15:36:26.130+09:00,2026-08-18T06:36:26.130+00:00,finance,transfer,finance-api,simulation,sim-18,180.162.65.208,WhitelabelApp/4.8.1 iOS,e69fb92651e44979,POST,/api/transfers,4046,200.0,336,445,txn_e51326bb442c444490,cus_851424,acc_53776290,open_api,KRW,13.58,,,912000.0,,,,BANK-B,b267a3b2aa3d4e,completed,
1.0,application_log,c7c29227-77f5-4237-9a8f-d04960cb765a,35a0cd60797f4e3c8591e735588c3f90,local-2482330003,2026-08-18T15:36:26.219+09:00,2026-08-18T06:36:26.219+00:00,finance,deposit,finance-api,simulation,sim-08,203.15.179.188,Mozilla/5.0 Chrome/151.0 Android/15,f6b2e7253584400c,POST,/api/deposits,706,200.0,174,7093,txn_9a1260c2d7e84c689b,cus_586870,acc_33441119,web,KRW,15.91,,,7000.0,,,,,,,
